0.02	0.453
0.03	0.631
0.04	0.786
0.05	0.922
0.06	1.044
0.07	1.156
0.08	1.259
0.1	1.446
0.2	2.14
0.3	2.65
0.4	3.08
0.5	3.44
0.6	3.77
0.8	4.35
1	4.85
2	6.86
3	8.51
4	10.07
5	11.52
6	13.13
7	15.03
8	18.77
10	22.2
15	32.6
20	49.2
25	68.1
30	77.8
35	87.5
40	99
50	134
60	159
70	176
80	203
100	285
200	534

