#x/r		(Emax-e)/emax
0.999979179216867	1.60583941605839E-08
0.999978268072289	1.75182481751825E-08
0.999977424698795	1.8978102189781E-08
0.999976626506024	2.04379562043796E-08
0.999975881024096	2.18978102189781E-08
0.999975173192771	2.33576642335766E-08
0.999974503012048	2.48175182481752E-08
0.999973870481928	2.62773722627737E-08
0.999972673192771	2.91970802919708E-08
0.999971317771084	3.28467153284672E-08
0.999970075301205	3.6496204379562E-08
0.999968930722892	4.01458394160584E-08
0.999967861445783	4.37954744525547E-08
0.999966867469879	4.74451094890511E-08
0.999965926204819	5.10947445255474E-08
0.999965030120482	5.47443795620438E-08
0.999964186746988	5.83940145985402E-08
0.999962605421687	6.56932846715329E-08
0.999961152108434	7.29925547445256E-08
0.999959804216867	8.02918248175183E-08
0.999958546686747	8.7591094890511E-08
0.999957356927711	9.48903649635037E-08
0.999956234939759	1.02189635036496E-07
0.999954149096385	1.16788175182482E-07
0.999952243975904	1.31386715328467E-07
0.999950481927711	1.45985255474453E-07
0.999948832831325	1.60582481751825E-07
0.999947289156627	1.7518102189781E-07
0.999945828313253	1.89779562043796E-07
0.999944442771084	2.04378102189781E-07
0.999943125	2.18976642335766E-07
0.99994186746988	2.33575182481752E-07
0.999940655120482	2.48173722627737E-07
0.999939487951807	2.62772262773723E-07
0.999937289156626	2.91969343065693E-07
0.999934721385542	3.28465693430657E-07
0.99993234186747	3.6496204379562E-07
0.999930105421687	4.01458394160584E-07
0.999928004518072	4.37954744525548E-07
0.999926001506024	4.74451094890511E-07
0.999923945783133	5.10947445255474E-07
0.999922439759036	5.47443795620438E-07
0.999920180722892	5.83940145985401E-07
0.999917168674699	6.56932846715328E-07
0.999914156626506	7.29925547445255E-07
0.999911144578313	8.02918248175183E-07
0.999908885542169	8.7591094890511E-07
0.999905873493976	9.48903649635036E-07
0.999903614457831	1.02189635036496E-06
0.999899096385542	1.16788175182482E-06
0.999894578313253	1.31386715328467E-06
0.999890060240964	1.45985255474453E-06
0.999886295180723	1.60583941605839E-06
0.99988328313253	1.75182481751825E-06
0.999879518072289	1.8978102189781E-06
0.999876506024096	2.04378102189781E-06
0.999872740963855	2.18976642335766E-06
0.999869728915663	2.33575182481752E-06
0.99986671686747	2.48173722627737E-06
0.999864457831325	2.62772262773723E-06
0.99985843373494	2.91969343065693E-06
0.999852409638554	3.28465693430657E-06
0.999846385542169	3.6496204379562E-06
0.999840361445783	4.01458394160584E-06
0.999835090361446	4.37954744525548E-06
0.999829819277108	4.74451094890511E-06
0.999824548192771	5.10947445255475E-06
0.999820030120482	5.47443795620438E-06
0.999815512048193	5.83940145985402E-06
0.999806475903614	6.56932846715329E-06
0.999798192771084	7.29925547445256E-06
0.999789909638554	8.02918248175183E-06
0.999782379518072	8.7591094890511E-06
0.999775602409639	9.48903649635037E-06
0.999768072289156	1.02189635036496E-05
0.999755271084337	1.16788175182482E-05
0.999742469879518	1.31386715328467E-05
0.999730421686747	1.45985255474453E-05
0.999719126506024	1.60583941605839E-05
0.999708584337349	1.75182481751825E-05
0.999698042168675	1.8978102189781E-05
0.9996875	2.04379562043796E-05
0.999677710843373	2.18978102189781E-05
0.999668674698795	2.33576642335766E-05
0.999659638554217	2.48175182481752E-05
0.999650602409639	2.62773722627737E-05
0.99963328313253	2.91970802919708E-05
0.999612198795181	3.28467153284671E-05
0.999592620481928	3.64963503649635E-05
0.999573795180723	4.01459854014599E-05
0.999555722891566	4.37956204379562E-05
0.999538403614458	4.74452554744526E-05
0.999521084337349	5.10948905109489E-05
0.999504518072289	5.47445255474453E-05
0.999488704819277	5.83941605839416E-05
0.999457078313253	6.56934306569343E-05
0.999427710843373	7.2992700729927E-05
0.999398343373494	8.02919708029197E-05
0.999370481927711	8.75912408759124E-05
0.999344126506024	9.48905109489051E-05
0.999317771084337	0.000102189781022
0.99926656626506	0.000116788321168
0.999218373493976	0.000131386861314
0.999171686746988	0.00014598540146
0.999125753012048	0.000160583941606
0.999082078313253	0.000175182481752
0.999039156626506	0.000189781021898
0.998996987951807	0.000204379562044
0.998955572289157	0.00021897810219
0.998915662650603	0.000233576642336
0.998875753012048	0.000248175182482
0.998836596385542	0.000262773722628
0.998760542168675	0.00029197080292
0.998667921686747	0.000328467153285
0.998577560240964	0.00036496350365
0.998489457831325	0.000401459854015
0.998403614457831	0.00043795620438
0.998318524096386	0.000474452554745
0.998235692771084	0.000510948905109
0.998153614457831	0.000547445255474
0.998073042168675	0.000583941605839
0.997914156626506	0.000656934306569
0.99775828313253	0.000729927007299
0.997606174698795	0.000802919708029
0.997455572289157	0.000875912408759
0.997306475903615	0.000948905109489
0.997159638554217	0.001021897810219
0.996870481927711	0.001167883211679
0.996585843373494	0.001313868613139
0.99630421686747	0.001459854014599
0.996025602409638	0.001605839416058
0.995749246987952	0.001751824817518
0.99547515060241	0.001897810218978
0.995201807228916	0.002043795620438
0.994929969879518	0.002189781021898
0.994658885542169	0.002335766423358
0.994389307228916	0.002481751824818
0.994118975903615	0.002627737226277
0.993580572289157	0.002919708029197
0.992908885542169	0.003284671532847
0.992236445783133	0.003649635036496
0.9915625	0.004014598540146
0.990887801204819	0.004379562043796
0.99021234939759	0.004744525547445
0.989535391566265	0.005109489051095
0.988855421686747	0.005474452554745
0.988173192771084	0.005839416058394
0.986796686746988	0.006569343065693
0.985404367469879	0.007299270072993
0.983996234939759	0.008029197080292
0.982570030120482	0.008759124087591
0.981127259036145	0.009489051094891
0.979667168674699	0.01021897810219
0.976694277108434	0.011678832116788
0.973656626506024	0.013138686131387
